;id_cliente;nombre;apellidoS   ;FECHA NACIMIENTO;ciudad;fecha_registro  ;ultima_compra
2355;2356.0;Rosa;Pérez;01/10/1967;Barranquilla;18/03/2022;01/01/2022
2356;2357.0;Pedro;Martínez;22/10/1974;Medellín;04/03/2022;06/04/2022
2357;2358.0;Rosa;Rodríguez;21/07/1984;Medellín;06/04/2022;24/02/2022
2358;2359.0;Marta;Sánchez;20/05/1953;Barranquilla;12/01/2022;08/04/2022
2359;2360.0;Juan;García;04/01/2005;Bogotá;20/01/2022;14/02/2022
2360;2361.0;Juan;Sánchez;11/09/1974;Medellín;07/03/2022;12/02/2022
2361;2362.0;Carlos;Sánchez;12/06/1990;Cali;03/01/2022;06/01/2022
2362;2363.0;Pedro;Pérez;23/10/1996;Bogotá;14/02/2022;09/03/2022
2363;2364.0;Pedro;Martínez;14/03/1987;Medellín;13/02/2022;03/01/2022
2364;2365.0;Juan;López;25/12/1979;Cartagena;20/01/2022;14/03/2022
2365;2366.0;Carlos;Rodríguez;27/07/1991;Cartagena;18/03/2022;22/03/2022
2366;2367.0;Luis;Martínez;13/07/1992;Medellín;10/01/2022;03/03/2022
2367;2368.0;Ana;Sánchez;06/06/1972;Bogotá;07/04/2022;09/04/2022
2368;2369.0;Diego;Díaz;30/04/2000;Cartagena;28/01/2022;23/01/2022
2369;2370.0;Sofía;Sánchez;27/05/1963;Cartagena;06/02/2022;22/02/2022
2370;2371.0;Carlos;Ramírez;20/09/1988;Medellín;07/04/2022;11/01/2022
2371;2372.0;Luis;Martínez;09/10/2002;Cartagena;02/03/2022;21/02/2022
2372;2373.0;Ana;Ramírez;05/12/1959;Barranquilla;09/02/2022;09/03/2022
2373;2374.0;Diego;López;22/08/1981;Medellín;28/03/2022;05/04/2022
2374;2375.0;Elena;Díaz;25/06/1970;Bogotá;23/01/2022;02/02/2022
2375;2376.0;Rosa;Martínez;07/01/1952;Bogotá;06/03/2022;08/01/2022
2376;2377.0;Diego;Gómez;13/12/1999;Barranquilla;10/04/2022;18/01/2022
2377;2378.0;Diego;Gómez;06/06/1972;Cali;05/04/2022;14/01/2022
2378;2379.0;Sofía;Hernández;28/05/2004;Bogotá;10/04/2022;12/02/2022
2379;2380.0;Sofía;Díaz;29/12/1999;Bogotá;03/03/2022;19/02/2022
2380;2381.0;Luis;Rodríguez;03/12/1953;Cartagena;11/03/2022;19/02/2022
2381;2382.0;Sofía;Ramírez;30/09/1983;Barranquilla;12/02/2022;12/02/2022
2382;2383.0;Diego;Díaz;11/03/1978;Barranquilla;27/03/2022;10/04/2022
2383;2384.0;Sofía;Díaz;21/11/1960;Cali;09/02/2022;23/01/2022
2384;2385.0;Marta;Pérez;21/06/1974;Medellín;26/03/2022;01/03/2022
2385;2386.0;Ana;Pérez;20/04/1994;Medellín;12/01/2022;05/03/2022
2386;2387.0;Luis;Sánchez;16/04/1979;Barranquilla;25/03/2022;28/03/2022
2387;2388.0;Carlos;Sánchez;06/04/1968;Barranquilla;07/03/2022;26/02/2022
2388;2389.0;Marta;Hernández;10/02/1990;Bogotá;20/03/2022;14/01/2022
2389;2390.0;Carlos;Martínez;25/09/1952;Cali;24/01/2022;07/03/2022
2390;2391.0;Diego;Gómez;04/09/1961;Cartagena;11/02/2022;22/02/2022
2391;2392.0;Juan;Ramírez;17/07/1988;Bogotá;05/01/2022;07/02/2022
2392;2393.0;Juan;Hernández;12/07/2005;Bogotá;09/03/2022;24/01/2022
2393;2394.0;Rosa;Hernández;28/03/1992;Cali;09/04/2022;05/03/2022
2394;2395.0;Marta;Gómez;04/01/1959;Medellín;01/01/2022;05/04/2022
2395;2396.0;Juan;Pérez;16/12/1960;Cartagena;12/02/2022;10/04/2022
2396;2397.0;Juan;Martínez;05/02/1956;Medellín;10/01/2022;03/02/2022
2397;2398.0;Carlos;Rodríguez;13/06/1977;Cartagena;21/02/2022;10/03/2022
2398;2399.0;Diego;Sánchez;05/12/1975;Cali;10/03/2022;21/03/2022
2399;2400.0;Carlos;Hernández;10/09/1995;Cali;12/02/2022;27/03/2022
2400;2401.0;Sofía;Rodríguez;12/11/1973;Barranquilla;08/02/2022;05/04/2022
2401;2402.0;Carlos;Hernández;28/01/1994;Cartagena;06/02/2022;23/01/2022
2402;2403.0;Marta;Gómez;01/08/1974;Barranquilla;16/03/2022;14/03/2022
2403;2404.0;Sofía;García;25/04/1977;Cali;16/02/2022;16/03/2022
2404;2405.0;Rosa;Hernández;13/05/1956;Medellín;18/03/2022;29/01/2022
2405;2406.0;Juan;Sánchez;01/02/2003;Barranquilla;27/01/2022;28/02/2022
2406;2407.0;Ana;Martínez;24/11/2004;Cartagena;09/04/2022;04/03/2022
2407;2408.0;Diego;García;05/02/1959;Barranquilla;21/01/2022;11/02/2022
2408;2409.0;Pedro;Díaz;12/12/1964;Medellín;20/03/2022;11/03/2022
2409;2410.0;Sofía;López;03/05/1985;Cartagena;11/01/2022;31/03/2022
2410;2411.0;Carlos;Martínez;26/10/1962;Medellín;15/01/2022;24/02/2022
2411;2412.0;Marta;Gómez;25/03/1964;Medellín;27/03/2022;05/01/2022
2412;2413.0;Marta;Díaz;20/11/2005;Bogotá;30/03/2022;05/02/2022
2413;2414.0;Luis;Martínez;19/03/2005;Cali;07/01/2022;10/04/2022
2414;2415.0;Marta;Martínez;22/09/1991;Cartagena;18/01/2022;09/04/2022
2415;2416.0;Luis;Díaz;14/04/1992;Cali;10/03/2022;22/02/2022
2416;2417.0;Rosa;Pérez;16/01/1982;Barranquilla;03/03/2022;23/01/2022
2417;2418.0;Carlos;Hernández;15/01/1992;Barranquilla;06/01/2022;22/01/2022
2418;2419.0;Marta;Martínez;20/06/1963;Barranquilla;19/03/2022;03/03/2022
2419;2420.0;Pedro;Rodríguez;27/10/1992;Medellín;06/02/2022;20/03/2022
2420;2421.0;Sofía;Martínez;10/06/1968;Bogotá;22/01/2022;17/03/2022
2421;2422.0;Marta;Martínez;18/06/1965;Cali;25/02/2022;18/03/2022
2422;2423.0;Marta;García;04/10/1995;Medellín;29/03/2022;08/04/2022
2423;2424.0;Pedro;Pérez;10/09/1971;Medellín;02/04/2022;10/04/2022
2424;2425.0;Marta;Hernández;24/04/1963;Bogotá;22/03/2022;06/03/2022
2425;2426.0;Juan;Pérez;05/06/2001;Bogotá;12/03/2022;15/01/2022
2426;2427.0;Luis;López;06/05/1983;Bogotá;09/01/2022;03/02/2022
2427;2428.0;Marta;López;13/05/1964;Cali;19/03/2022;15/01/2022
2428;2429.0;Marta;Rodríguez;04/08/1975;Barranquilla;20/01/2022;12/03/2022
2429;2430.0;Luis;López;03/09/2001;Barranquilla;27/01/2022;10/04/2022
2430;2431.0;Ana;Sánchez;07/09/1973;Barranquilla;07/02/2022;12/01/2022
2431;2432.0;Elena;Díaz;02/08/1980;Bogotá;17/03/2022;08/04/2022
2432;2433.0;Luis;López;15/04/1995;Barranquilla;03/03/2022;10/03/2022
2433;2434.0;Juan;Díaz;01/04/1969;Cali;21/03/2022;08/01/2022
2434;2435.0;Rosa;Díaz;05/02/1959;Cali;10/02/2022;05/02/2022
2435;2436.0;Juan;Díaz;14/08/1965;Cali;04/04/2022;06/02/2022
2436;2437.0;Pedro;Martínez;01/10/1986;Cali;24/01/2022;31/03/2022
2437;2438.0;Juan;Hernández;12/07/1965;Barranquilla;10/01/2022;16/02/2022
2438;2439.0;Pedro;Díaz;11/07/1986;Medellín;23/02/2022;06/02/2022
2439;2440.0;Elena;Martínez;27/06/1976;Cartagena;12/01/2022;08/01/2022
2440;2441.0;Juan;Martínez;18/05/2003;Cartagena;12/02/2022;17/02/2022
2441;2442.0;Ana;Hernández;12/05/1961;Barranquilla;11/03/2022;07/04/2022
2442;2443.0;Luis;Sánchez;03/12/1964;Medellín;09/03/2022;05/04/2022
2443;2444.0;Marta;Ramírez;13/12/2002;Bogotá;11/02/2022;02/02/2022
2444;2445.0;Elena;García;13/11/1968;Bogotá;22/03/2022;03/03/2022
2445;2446.0;Diego;Rodríguez;08/06/1991;Bogotá;10/02/2022;03/02/2022
2446;2447.0;Elena;Ramírez;04/01/1959;Barranquilla;14/02/2022;18/01/2022
2447;2448.0;Pedro;Hernández;02/01/1996;Cartagena;04/03/2022;06/02/2022
2448;2449.0;Marta;Pérez;23/01/1976;Cartagena;25/02/2022;05/01/2022
2449;2450.0;Luis;Hernández;29/11/1976;Bogotá;26/01/2022;27/03/2022
2450;2451.0;Juan;Rodríguez;14/04/1992;Cartagena;19/03/2022;31/03/2022
2451;2452.0;Rosa;Sánchez;03/11/1954;Bogotá;31/03/2022;04/01/2022
2452;2453.0;Elena;Sánchez;19/11/1994;Bogotá;06/02/2022;12/02/2022
2453;2454.0;Carlos;Pérez;19/07/1983;Medellín;08/03/2022;13/01/2022
2454;2455.0;Luis;Gómez;26/06/1984;Barranquilla;04/01/2022;06/03/2022
2455;2456.0;Carlos;Pérez;31/03/1963;Medellín;29/01/2022;05/04/2022
2456;2457.0;Ana;Gómez;02/06/1960;Cartagena;04/02/2022;15/03/2022
2457;2458.0;Sofía;Gómez;30/04/1976;Medellín;28/02/2022;21/03/2022
2458;2459.0;Marta;Ramírez;02/06/1952;Bogotá;07/01/2022;06/03/2022
2459;2460.0;Ana;Pérez;01/06/1981;Bogotá;07/02/2022;23/01/2022
2460;2461.0;Carlos;López;11/05/1955;Cartagena;12/03/2022;28/02/2022
2461;2462.0;Marta;Ramírez;03/05/1950;Barranquilla;02/03/2022;20/01/2022
2462;2463.0;Pedro;Ramírez;16/11/1977;Barranquilla;17/02/2022;03/01/2022
2463;2464.0;Sofía;Ramírez;13/02/1964;Cali;15/03/2022;14/02/2022
2464;2465.0;Ana;Hernández;08/02/1984;Bogotá;03/02/2022;14/02/2022
2465;2466.0;Luis;Ramírez;02/07/1983;Bogotá;25/03/2022;24/01/2022
2466;2467.0;Ana;García;08/08/1987;Bogotá;02/04/2022;15/03/2022
2467;2468.0;Carlos;Ramírez;06/03/1990;Bogotá;27/03/2022;26/02/2022
2468;2469.0;Luis;Gómez;26/08/1985;Medellín;16/01/2022;06/01/2022
2469;2470.0;Sofía;Martínez;21/02/1975;Bogotá;21/03/2022;29/01/2022
2470;2471.0;Elena;Hernández;11/12/1988;Medellín;03/01/2022;01/03/2022
2471;2472.0;Marta;Martínez;20/12/1972;Cartagena;17/02/2022;05/02/2022
2472;2473.0;Elena;Sánchez;01/10/1978;Barranquilla;14/03/2022;05/03/2022
2473;2474.0;Diego;Ramírez;04/03/1957;Cali;02/01/2022;15/01/2022
2474;2475.0;Carlos;Hernández;11/07/1978;Barranquilla;03/04/2022;08/04/2022
2475;2476.0;Juan;Díaz;18/12/1955;Cartagena;28/02/2022;02/02/2022
2476;2477.0;Luis;Rodríguez;20/01/1994;Cartagena;17/01/2022;06/01/2022
2477;2478.0;Diego;Sánchez;18/12/1950;Barranquilla;21/02/2022;29/01/2022
2478;2479.0;Elena;Ramírez;27/01/1980;Medellín;15/02/2022;14/03/2022
2479;2480.0;Carlos;Martínez;08/09/1965;Bogotá;03/01/2022;18/01/2022
2480;2481.0;Pedro;Gómez;04/02/1980;Cali;08/01/2022;22/03/2022
2481;2482.0;Carlos;Sánchez;27/07/1975;Medellín;23/01/2022;21/02/2022
2482;2483.0;Elena;Pérez;13/05/1956;Bogotá;22/02/2022;23/02/2022
2483;2484.0;Pedro;Martínez;15/01/1968;Bogotá;24/02/2022;05/04/2022
2484;2485.0;Sofía;Ramírez;06/05/1967;Barranquilla;30/01/2022;08/04/2022
2485;2486.0;Ana;Hernández;08/07/1977;Medellín;17/03/2022;06/04/2022
2486;2487.0;Diego;Hernández;01/10/2002;Cali;12/03/2022;24/01/2022
2487;2488.0;Sofía;García;26/11/1991;Barranquilla;07/04/2022;22/02/2022
2488;2489.0;Luis;Gómez;01/02/2003;Bogotá;15/01/2022;05/03/2022
2489;2490.0;Marta;Ramírez;25/04/1982;Bogotá;03/01/2022;10/03/2022
2490;2491.0;Luis;García;25/11/1972;Barranquilla;09/04/2022;27/01/2022
2491;2492.0;Rosa;Díaz;28/11/1981;Medellín;07/03/2022;18/01/2022
2492;2493.0;Sofía;Díaz;14/03/1971;Bogotá;12/02/2022;05/02/2022
2493;2494.0;Pedro;Martínez;23/05/2002;Bogotá;28/03/2022;19/03/2022
2494;2495.0;Marta;López;11/07/1978;Bogotá;14/01/2022;09/04/2022
2495;2496.0;Luis;Pérez;18/02/1982;Cartagena;04/01/2022;17/03/2022
2496;2497.0;Ana;Rodríguez;19/05/2001;Bogotá;12/03/2022;07/01/2022
2497;2498.0;Elena;López;13/08/1959;Bogotá;16/03/2022;14/03/2022
2498;2499.0;Rosa;Rodríguez;09/06/1954;Cali;04/01/2022;23/03/2022
2499;2500.0;Pedro;Gómez;18/05/1979;Bogotá;19/01/2022;21/01/2022
